i	j	x	r	mach	theta	press	temp
12	69	1.71792	1.36784	2.12935	15.0188	30.6894	2847.98
13	69	1.73952	1.36286	2.13599	14.9235	30.3497	2841.25
14	69	1.75998	1.35814	2.14205	14.8399	30.0424	2835.11
15	69	1.78139	1.3532	2.14863	14.7448	29.7121	2828.45
16	69	1.80327	1.34815	2.15548	14.6432	29.3718	2821.53
17	69	1.82483	1.34317	2.16218	14.5442	29.0422	2814.77
18	69	1.84577	1.33833	2.16861	14.4504	28.7297	2808.31
19	69	1.86749	1.33331	2.17547	14.3466	28.3993	2801.41
20	69	1.88955	1.32821	2.18254	14.2377	28.0627	2794.32
21	69	1.91127	1.32318	2.18949	14.1306	27.7356	2787.36
22	69	1.93081	1.31865	2.19566	14.0364	27.4482	2781.2
23	69	1.93624	1.31739	2.19785	13.9953	27.3466	2779
24	69	1.94458	1.31545	2.20097	13.94	27.2031	2775.9
25	69	1.95556	1.3129	2.20486	13.8737	27.0248	2772.02
26	69	1.96798	1.31001	2.20888	13.8101	26.8415	2768.01
27	69	1.98349	1.3064	2.21389	13.731	26.6151	2763.03
28	69	2.00206	1.30207	2.21985	13.6372	26.348	2757.11
29	69	2.02352	1.29705	2.22666	13.5307	26.0456	2750.35
30	69	2.04794	1.29134	2.23437	13.4106	25.7078	2742.73
31	69	2.07572	1.28483	2.24315	13.2727	25.3276	2734.06
32	69	2.10758	1.27735	2.2534	13.1087	24.8909	2723.97
33	69	2.14458	1.26863	2.26575	12.9036	24.3742	2711.85
34	69	2.19249	1.25727	2.28279	12.6041	23.678	2695.19
35	69	2.25607	1.24207	2.30628	12.1764	22.7494	2672.36
36	69	2.30579	1.23007	2.32303	11.8875	22.1084	2656.17
37	69	2.3672	1.21513	2.34494	11.4911	21.2964	2635.13
38	69	2.42186	1.20169	2.36335	11.1674	20.6361	2617.54
39	69	2.48563	1.18586	2.38568	10.7612	19.8621	2596.35
40	69	2.54606	1.17069	2.40604	10.3962	19.181	2577.16
41	69	2.61372	1.15351	2.42936	9.96775	18.4283	2555.32
42	69	2.68028	1.13638	2.45168	9.56006	17.735	2534.57
43	69	2.75292	1.11745	2.47632	9.10214	16.9992	2511.84
44	69	2.82607	1.09809	2.50064	8.64979	16.3022	2489.59
45	69	2.9047	1.07697	2.52686	8.15538	15.5822	2465.8
46	69	2.98509	1.055	2.55316	7.65753	14.8914	2442.14
47	69	3.07074	1.03119	2.5811	7.12197	14.1907	2417.24
48	69	3.15922	1.00613	2.60942	6.57543	13.5136	2392.25
49	69	3.25305	0.97902	2.63917	5.99386	12.8368	2366.26
50	69	3.35068	0.950213	2.66947	5.39546	12.182	2340.06
51	69	3.45402	0.919043	2.70103	4.7632	11.5355	2313.09
52	69	3.56215	0.885656	2.73319	4.10956	10.9118	2285.92
53	69	3.67656	0.84945	2.76636	3.42248	10.3039	2258.23
54	69	3.79681	0.810398	2.8	2.7109	9.72217	2230.5
55	69	3.92414	0.767906	2.83421	1.9669	9.16428	2202.65
56	69	4.05848	0.721784	2.86837	1.19832	8.63948	2175.21
57	69	4.12219	0.699249	2.88348	0.842477	8.41713	2163.19

0	70	1.5449	1.43766	2.07575	15.728	33.5676	2902.78
1	70	1.55819	1.43457	2.07951	15.6794	33.3575	2898.91
2	70	1.57788	1.43	2.08497	15.6111	33.0551	2893.3
3	70	1.59795	1.42535	2.09063	15.5384	32.7446	2887.5
4	70	1.61873	1.42054	2.09666	15.4572	32.4162	2881.32
5	70	1.63883	1.41589	2.10234	15.3834	32.11	2875.51
6	70	1.65936	1.41115	2.10825	15.3043	31.7941	2869.47
7	70	1.68058	1.40625	2.11453	15.2169	31.4617	2863.07
8	70	1.70135	1.40145	2.12058	15.1341	31.1442	2856.9
9	70	1.72206	1.39667	2.12662	15.0511	30.8305	2850.76
10	70	1.74354	1.39171	2.13307	14.9588	30.4987	2844.21
11	70	1.76527	1.38669	2.13967	14.8629	30.1627	2837.52
12	70	1.78586	1.38194	2.1457	14.7787	29.8588	2831.42
13	70	1.8074	1.37697	2.15224	14.6829	29.5321	2824.8
14	70	1.82942	1.37188	2.15905	14.5808	29.1955	2817.93
15	70	1.85111	1.36687	2.16572	14.4811	28.8695	2811.21
16	70	1.87218	1.36199	2.17212	14.3868	28.5603	2804.78
17	70	1.89404	1.35693	2.17894	14.2825	28.2335	2797.93
18	70	1.91624	1.35179	2.18598	14.173	27.9005	2790.88
19	70	1.93811	1.34672	2.19289	14.0654	27.5769	2783.96
20	70	1.95777	1.34215	2.19902	13.9707	27.2926	2777.84
21	70	1.96326	1.34088	2.20121	13.9296	27.192	2775.66
22	70	1.97166	1.33892	2.20431	13.8743	27.0499	2772.57
23	70	1.98274	1.33634	2.20818	13.8077	26.8734	2768.71
24	70	1.99524	1.33343	2.21218	13.7438	26.692	2764.73
25	70	2.01085	1.32979	2.21716	13.6645	26.4681	2759.78
26	70	2.02954	1.32542	2.22309	13.5702	26.2037	2753.9
27	70	2.05114	1.32036	2.22987	13.4632	25.9045	2747.18
28	70	2.07571	1.3146	2.23753	13.3425	25.5703	2739.61
29	70	2.10367	1.30804	2.24627	13.204	25.194	2730.99
30	70	2.13575	1.30048	2.25646	13.0393	24.7618	2720.96
31	70	2.17301	1.29168	2.26874	12.8336	24.2505	2708.91
32	70	2.22129	1.28021	2.28569	12.5335	23.5612	2692.36
33	70	2.2854	1.26484	2.30906	12.1054	22.6416	2669.67
34	70	2.33547	1.25272	2.32573	11.8157	22.0069	2653.58
35	70	2.39737	1.2376	2.34752	11.4189	21.2028	2632.66
36	70	2.45244	1.22403	2.36583	11.0946	20.5489	2615.19
37	70	2.5167	1.20802	2.38803	10.6879	19.7823	2594.13
38	70	2.57757	1.19268	2.40827	10.3224	19.1076	2575.07
39	70	2.64575	1.1753	2.43146	9.8935	18.3619	2553.36
40	70	2.71281	1.15798	2.45365	9.48536	17.675	2532.75
41	70	2.786	1.13883	2.47815	9.02714	16.946	2510.17
42	70	2.8597	1.11925	2.50232	8.57449	16.2553	2488.06
43	70	2.93892	1.09787	2.52837	8.07992	15.5418	2464.43
44	70	3.01991	1.07565	2.5545	7.58197	14.8571	2440.94
45	70	3.1062	1.05156	2.58225	7.04648	14.1625	2416.22
46	70	3.19534	1.0262	2.61037	6.50012	13.4914	2391.41
47	70	3.28986	0.998773	2.63991	5.91895	12.8204	2365.61
48	70	3.38821	0.969626	2.66999	5.32115	12.1712	2339.62
49	70	3.49229	0.938089	2.7013	4.68979	11.5302	2312.87
50	70	3.6012	0.904313	2.73319	4.03739	10.9119	2285.93
51	70	3.71643	0.867688	2.76606	3.35204	10.3093	2258.48
52	70	3.83752	0.828191	2.79937	2.64277	9.73269	2231.02
53	70	3.96575	0.785223	2.83322	1.90191	9.1799	2203.45
54	70	4.10099	0.738597	2.86698	1.13753	8.66018	2176.32
55	70	4.12219	0.731072	2.87191	1.02078	8.58686	2172.39

0	71	1.60307	1.45394	2.08896	15.5553	32.8356	2889.2
1	71	1.62277	1.44938	2.09446	15.4836	32.5356	2883.57
2	71	1.64368	1.44454	2.10046	15.4018	32.2108	2877.43
3	71	1.66389	1.43987	2.10611	15.3273	31.9079	2871.66
4	71	1.68453	1.43509	2.11199	15.2476	31.5955	2865.65
5	71	1.70588	1.43016	2.11824	15.1596	31.2667	2859.29
6	71	1.72677	1.42533	2.12426	15.0761	30.9527	2853.16
7	71	1.7476	1.42052	2.13027	14.9924	30.6424	2847.05
8	71	1.76921	1.41553	2.13669	14.8996	30.3142	2840.54
9	71	1.79108	1.41048	2.14325	14.8031	29.9818	2833.89
10	71	1.81178	1.4057	2.14925	14.7183	29.6811	2827.83
11	71	1.83345	1.40069	2.15576	14.6219	29.3579	2821.25
12	71	1.85562	1.39556	2.16254	14.5193	29.0249	2814.42
13	71	1.87744	1.39051	2.16917	14.4191	28.7023	2807.74
14	71	1.89864	1.3856	2.17553	14.3241	28.3964	2801.35
15	71	1.92064	1.38051	2.18232	14.2193	28.073	2794.54
16	71	1.94299	1.37532	2.18932	14.1094	27.7434	2787.53
17	71	1.965	1.37021	2.19619	14.0012	27.4232	2780.66
18	71	1.98479	1.36561	2.2023	13.9061	27.1418	2774.57
19	71	1.99032	1.36432	2.20447	13.865	27.0422	2772.4
20	71	1.9988	1.36234	2.20756	13.8096	26.9016	2769.33
21	71	2.00995	1.35974	2.21141	13.7429	26.7269	2765.49
22	71	2.02254	1.3568	2.21539	13.6787	26.5473	2761.53
23	71	2.03825	1.35313	2.22035	13.5991	26.3257	2756.62
24	71	2.05707	1.34872	2.22625	13.5044	26.064	2750.77
25	71	2.07881	1.34362	2.23299	13.3969	25.7679	2744.09
26	71	2.10354	1.33781	2.24061	13.2757	25.4371	2736.57
27	71	2.13168	1.33119	2.2493	13.1367	25.0646	2728
28	71	2.16396	1.32357	2.25944	12.9713	24.6368	2718.03
29	71	2.20148	1.31468	2.27166	12.765	24.1305	2706.06
30	71	2.25014	1.30309	2.28852	12.4644	23.4479	2689.6
31	71	2.31477	1.28755	2.31177	12.0359	22.5371	2667.04
32	71	2.36521	1.27531	2.32835	11.7456	21.9086	2651.05
33	71	2.42759	1.26003	2.35003	11.3483	21.112	2630.26
34	71	2.48305	1.24631	2.36824	11.0235	20.4643	2612.89
35	71	2.54781	1.23012	2.39032	10.6164	19.7048	2591.97
36	71	2.60913	1.21462	2.41045	10.2504	19.0364	2573.02
37	71	2.67783	1.19705	2.43351	9.8212	18.2975	2551.46
38	71	2.74538	1.17954	2.45557	9.41269	17.6168	2530.97
39	71	2.81913	1.16016	2.47992	8.95426	16.8942	2508.54
40	71	2.89338	1.14036	2.50395	8.50138	16.2096	2486.58
41	71	2.97319	1.11874	2.52984	8.00676	15.5024	2463.1
42	71	3.05478	1.09626	2.55581	7.50878	14.8236	2439.77
43	71	3.14171	1.07189	2.58338	6.97346	14.1349	2415.22
44	71	3.2315	1.04624	2.61131	6.42737	13.4695	2390.59
45	71	3.32672	1.01849	2.64064	5.8467	12.8042	2364.98
46	71	3.42579	0.989005	2.6705	5.24958	12.1605	2339.19
47	71	3.53063	0.957103	2.70156	4.61924	11.5249	2312.64
48	71	3.64032	0.92294	2.73319	3.96818	10.9118	2285.92
49	71	3.75636	0.8859	2.76578	3.28466	10.3142	2258.71
50	71	3.87831	0.845961	2.79878	2.57779	9.74267	2231.5
51	71	4.00742	0.802522	2.83228	1.84014	9.19484	2204.21
52	71	4.12219	0.762804	2.86041	1.19949	8.75897	2181.57

0	72	1.66159	1.47013	2.10215	15.3747	32.12	2875.7
1	72	1.66868	1.46849	2.10417	15.3469	32.0119	2873.64
2	72	1.689	1.46379	2.10979	15.2718	31.7123	2867.9
3	72	1.70976	1.45899	2.11564	15.1915	31.4032	2861.94
4	72	1.73123	1.45403	2.12185	15.1029	31.0779	2855.61
5	72	1.75224	1.44917	2.12784	15.0188	30.7673	2849.52
6	72	1.77319	1.44433	2.13382	14.9346	30.4602	2843.45
7	72	1.79493	1.43931	2.14021	14.8411	30.1354	2836.97
8	72	1.81693	1.43422	2.14674	14.7441	29.8065	2830.36
9	72	1.83775	1.42941	2.15271	14.6587	29.509	2824.33
10	72	1.85956	1.42436	2.15918	14.5618	29.1892	2817.8
11	72	1.88186	1.4192	2.16593	14.4586	28.8595	2811
12	72	1.90382	1.41411	2.17253	14.3579	28.5403	2804.36
13	72	1.92515	1.40917	2.17886	14.2625	28.2376	2798.01
14	72	1.94729	1.40403	2.18561	14.1571	27.9175	2791.24
15	72	1.96978	1.3988	2.19258	14.0467	27.5913	2784.27
16	72	1.99193	1.39365	2.19942	13.9382	27.2743	2777.44
17	72	2.01185	1.38901	2.20549	13.8426	26.9958	2771.39
18	72	2.01743	1.38771	2.20766	13.8015	26.8971	2769.23
19	72	2.02598	1.38572	2.21073	13.746	26.7578	2766.17
20	72	2.03722	1.38309	2.21456	13.6792	26.5848	2762.36
21	72	2.04989	1.38012	2.21852	13.6148	26.4071	2758.42
22	72	2.0657	1.37642	2.22345	13.5348	26.1876	2753.54
23	72	2.08464	1.37197	2.22932	13.4398	25.9286	2747.72
24	72	2.10652	1.36683	2.23603	13.3319	25.6354	2741.09
25	72	2.13141	1.36098	2.24361	13.2102	25.3079	2733.6
26	72	2.15972	1.3543	2.25226	13.0706	24.9392	2725.09
27	72	2.19222	1.34661	2.26235	12.9047	24.5156	2715.18
28	72	2.23	1.33764	2.2745	12.6977	24.0142	2703.28
29	72	2.27903	1.32593	2.29128	12.3967	23.3381	2686.92
30	72	2.34419	1.31022	2.31442	11.9679	22.4358	2664.49
31	72	2.39498	1.29786	2.33091	11.6771	21.8131	2648.59
32	72	2.45785	1.28241	2.35247	11.2794	21.0239	2627.92
33	72	2.51372	1.26855	2.37059	10.954	20.3822	2610.66
34	72	2.57897	1.25218	2.39256	10.5467	19.6295	2589.86
35	72	2.64074	1.23652	2.41257	10.1803	18.9671	2571.03
36	72	2.70996	1.21875	2.43551	9.75078	18.2348	2549.59
37	72	2.778	1.20105	2.45745	9.34197	17.5601	2529.24
38	72	2.8523	1.18145	2.48166	8.88339	16.8439	2506.95
39	72	2.9271	1.16143	2.50554	8.43038	16.1652	2485.12
40	72	3.00751	1.13956	2.53128	7.93576	15.464	2461.8
41	72	3.0897	1.11683	2.55709	7.43785	14.7909	2438.62
42	72	3.17727	1.09218	2.58448	6.90278	14.108	2414.24
43	72	3.26772	1.06623	2.61223	6.35704	13.4482	2389.78
44	72	3.36363	1.03817	2.64136	5.77695	12.7883	2364.35
45	72	3.46342	1.00835	2.671	5.18062	12.1499	2338.75
46	72	3.56902	0.976085	2.70183	4.55137	11.5195	2312.41
47	72	3.67949	0.941539	2.73321	3.90174	10.9115	2285.9
48	72	3.79636	0.904086	2.76552	3.22013	10.3189	2258.93
49	72	3.91916	0.86371	2.79821	2.51574	9.75214	2231.96
50	72	4.04916	0.819803	2.83138	1.78138	9.20912	2204.94
51	72	4.12219	0.79444	2.84896	1.37878	8.93381	2190.76

0	73	1.72045	1.48622	2.11512	15.1925	31.4302	2862.46
1	73	1.73503	1.48285	2.11919	15.136	31.2169	2858.32
2	73	1.75663	1.47785	2.12537	15.0469	30.8949	2852.03
3	73	1.77776	1.47297	2.13134	14.9622	30.5875	2845.97
4	73	1.79883	1.4681	2.13729	14.8774	30.2836	2839.93
5	73	1.8207	1.46304	2.14364	14.7834	29.9622	2833.5
6	73	1.84283	1.45792	2.15014	14.6859	29.6366	2826.92
7	73	1.86377	1.45307	2.15608	14.5999	29.3422	2820.93
8	73	1.88571	1.44799	2.16252	14.5025	29.0256	2814.43
9	73	1.90815	1.44279	2.16924	14.3989	28.6993	2807.67
10	73	1.93024	1.43767	2.17581	14.2977	28.3833	2801.07
11	73	1.9517	1.43269	2.1821	14.2017	28.0836	2794.76
12	73	1.97398	1.42751	2.18882	14.096	27.7667	2788.03
13	73	1.99662	1.42224	2.19575	13.9851	27.4437	2781.1
14	73	2.01891	1.41705	2.20256	13.8761	27.1299	2774.31
15	73	2.03895	1.41237	2.2086	13.7801	26.8541	2768.29
16	73	2.04459	1.41105	2.21076	13.739	26.7563	2766.14
17	73	2.0532	1.40904	2.21382	13.6835	26.6183	2763.1
18	73	2.06453	1.40639	2.21763	13.6166	26.447	2759.31
19	73	2.07728	1.4034	2.22158	13.5519	26.271	2755.4
20	73	2.0932	1.39966	2.22648	13.4717	26.0537	2750.54
21	73	2.11226	1.39518	2.23232	13.3763	25.7972	2744.76
22	73	2.13428	1.39	2.23899	13.268	25.5069	2738.16
23	73	2.15932	1.38409	2.24654	13.1459	25.1826	2730.72
24	73	2.18782	1.37735	2.25514	13.0057	24.8174	2722.26
25	73	2.22052	1.3696	2.26518	12.8393	24.3979	2712.41
26	73	2.25856	1.36055	2.27727	12.6318	23.9013	2700.57
27	73	2.30796	1.34872	2.29397	12.3304	23.2315	2684.3
28	73	2.37365	1.33284	2.31699	11.9013	22.3373	2662
29	73	2.4248	1.32035	2.3334	11.61	21.7204	2646.19
30	73	2.48816	1.30474	2.35486	11.212	20.9383	2625.64
31	73	2.54442	1.29074	2.37288	10.8862	20.3024	2608.48
32	73	2.61017	1.2742	2.39473	10.4786	19.5563	2587.8
33	73	2.67238	1.25837	2.41464	10.1118	18.8998	2569.09
34	73	2.74212	1.2404	2.43746	9.68215	18.1738	2547.78
35	73	2.81066	1.22251	2.45928	9.27311	17.5049	2527.55
36	73	2.88552	1.20269	2.48335	8.81445	16.7948	2505.39
37	73	2.96086	1.18245	2.5071	8.36136	16.1219	2483.71
38	73	3.04187	1.16034	2.53269	7.86683	15.4265	2460.53
39	73	3.12466	1.13736	2.55834	7.36906	14.759	2437.51
40	73	3.21288	1.11243	2.58557	6.8343	14.0817	2413.28
41	73	3.30398	1.08619	2.61313	6.289	13.4272	2388.99
42	73	3.4006	1.05781	2.64207	5.70956	12.7727	2363.74
43	73	3.5011	1.02766	2.6715	5.11409	12.1394	2338.32
44	73	3.60747	0.995036	2.70211	4.48602	11.514	2312.18
45	73	3.71872	0.960108	2.73324	3.83789	10.9109	2285.88
46	73	3.83642	0.922247	2.76528	3.15827	10.3231	2259.13
47	73	3.96008	0.881437	2.79768	2.45643	9.76116	2232.4
48	73	4.09097	0.837068	2.83052	1.72541	9.22282	2205.64
49	73	4.12219	0.826188	2.83791	1.55544	9.10599	2199.67

0	74	1.77966	1.50219	2.12813	15.0014	30.7527	2849.23
1	74	1.78208	1.50164	2.12881	14.9915	30.7175	2848.53
2	74	1.80332	1.49672	2.13474	14.9063	30.4132	2842.51
3	74	1.82451	1.49182	2.14066	14.8209	30.1124	2836.51
4	74	1.84651	1.48673	2.14699	14.7265	29.7941	2830.11
5	74	1.86878	1.48157	2.15346	14.6284	29.4718	2823.57
6	74	1.88984	1.47669	2.15936	14.542	29.1803	2817.61
7	74	1.91191	1.47158	2.16578	14.4441	28.8669	2811.15
8	74	1.93449	1.46634	2.17246	14.34	28.5438	2804.43
9	74	1.95672	1.46118	2.179	14.2383	28.2309	2797.87
10	74	1.9783	1.45616	2.18526	14.1419	27.9342	2791.59
11	74	2.00072	1.45094	2.19195	14.0357	27.6204	2784.9
12	74	2.0235	1.44563	2.19885	13.9244	27.3005	2778.01
13	74	2.04594	1.4404	2.20562	13.8151	26.9897	2771.25
14	74	2.0661	1.43568	2.21164	13.7187	26.7166	2765.27
15	74	2.07179	1.43435	2.21378	13.6776	26.6197	2763.13
16	74	2.08047	1.43232	2.21683	13.622	26.483	2760.11
17	74	2.09188	1.42964	2.22063	13.555	26.3133	2756.34
18	74	2.10472	1.42663	2.22455	13.4901	26.139	2752.45
19	74	2.12074	1.42286	2.22943	13.4096	25.9238	2747.61
20	74	2.13992	1.41834	2.23524	13.314	25.6697	2741.87
21	74	2.16208	1.41312	2.24188	13.2053	25.3822	2735.31
22	74	2.18728	1.40716	2.24939	13.0827	25.0609	2727.91
23	74	2.21595	1.40037	2.25795	12.9421	24.6992	2719.49
24	74	2.24887	1.39255	2.26794	12.7751	24.2837	2709.7
25	74	2.28717	1.38341	2.27997	12.5672	23.7917	2697.94
26	74	2.33694	1.37146	2.29659	12.2655	23.1279	2681.75
27	74	2.40315	1.35541	2.31951	11.8362	22.2417	2659.57
28	74	2.45466	1.34281	2.33583	11.5444	21.6303	2643.86
29	74	2.5185	1.32703	2.35719	11.1462	20.8551	2623.42
30	74	2.57516	1.31289	2.37512	10.8199	20.2248	2606.36
31	74	2.64141	1.29617	2.39686	10.4121	19.4852	2585.8
32	74	2.70407	1.28017	2.41667	10.045	18.8343	2567.19
33	74	2.77433	1.26201	2.43936	9.61523	18.1145	2546.01
34	74	2.84337	1.24393	2.46106	9.20602	17.4513	2525.9
35	74	2.91878	1.2239	2.48501	8.74735	16.747	2503.88
36	74	2.99467	1.20343	2.50863	8.29424	16.0797	2482.32
37	74	3.07627	1.18108	2.53407	7.79986	15.3899	2459.29
38	74	3.15966	1.15784	2.55957	7.30229	14.7279	2436.41
39	74	3.24853	1.13264	2.58663	6.76792	14.056	2412.34
40	74	3.34029	1.10611	2.61402	6.22312	13.4067	2388.21
41	74	3.43761	1.07742	2.64276	5.64441	12.7574	2363.14
42	74	3.53884	1.04694	2.672	5.04987	12.129	2337.9
43	74	3.64596	1.01396	2.70238	4.42304	11.5086	2311.94
44	74	3.75801	0.97865	2.73328	3.77649	10.9102	2285.85
45	74	3.87653	0.940382	2.76506	3.09892	10.3271	2259.31
46	74	4.00104	0.899143	2.79717	2.39968	9.76974	2232.82
47	74	4.12219	0.857938	2.82707	1.73084	9.27798	2208.44

0	75	1.83922	1.51805	2.14091	14.8096	30.0999	2836.26
1	75	1.85025	1.5155	2.14396	14.7652	29.9462	2833.18
2	75	1.87237	1.51037	2.15025	14.6703	29.631	2826.81
3	75	1.89478	1.50518	2.15669	14.5717	29.3118	2820.31
4	75	1.91595	1.50027	2.16257	14.4848	29.0232	2814.38
5	75	1.93815	1.49512	2.16896	14.3865	28.7128	2807.96
6	75	1.96087	1.48984	2.1756	14.2819	28.3928	2801.27
7	75	1.98323	1.48464	2.18211	14.1798	28.083	2794.75
8	75	2.00495	1.47959	2.18835	14.083	27.7891	2788.5
9	75	2.0275	1.47433	2.19501	13.9764	27.4783	2781.84
10	75	2.05043	1.46898	2.20187	13.8648	27.1615	2774.99
11	75	2.07301	1.4637	2.20861	13.755	26.8536	2768.28
12	75	2.0933	1.45895	2.2146	13.6583	26.5831	2762.32
13	75	2.09903	1.45761	2.21674	13.6172	26.4871	2760.2
14	75	2.10779	1.45556	2.21977	13.5616	26.3516	2757.19
15	75	2.11928	1.45286	2.22355	13.4944	26.1834	2753.44
16	75	2.1322	1.44982	2.22745	13.4294	26.0108	2749.57
17	75	2.14832	1.44602	2.23231	13.3486	25.7975	2744.76
18	75	2.16763	1.44146	2.23809	13.2527	25.5459	2739.05
19	75	2.18992	1.43619	2.2447	13.1436	25.261	2732.53
20	75	2.21528	1.43019	2.25218	13.0206	24.9428	2725.17
21	75	2.24413	1.42334	2.2607	12.8796	24.5844	2716.8
22	75	2.27726	1.41545	2.27063	12.7122	24.1727	2707.06
23	75	2.31582	1.40623	2.28261	12.5038	23.6852	2695.36
24	75	2.36596	1.39416	2.29915	12.2018	23.0272	2679.27
25	75	2.4327	1.37794	2.32196	11.7723	22.1488	2657.2
26	75	2.48456	1.36521	2.33821	11.4801	21.5428	2641.58
27	75	2.54889	1.34927	2.35946	11.0817	20.7742	2621.25
28	75	2.60595	1.33499	2.3773	10.7551	20.1493	2604.29
29	75	2.67269	1.31809	2.39894	10.3471	19.4159	2583.84
30	75	2.7358	1.30193	2.41864	9.97983	18.7706	2565.34
31	75	2.80658	1.28358	2.44122	9.54995	18.0567	2544.28
32	75	2.87611	1.2653	2.46281	9.14063	17.399	2524.29
33	75	2.95208	1.24506	2.48662	8.68199	16.7005	2502.4
34	75	3.02851	1.22438	2.51011	8.22893	16.0385	2480.97
35	75	3.11072	1.20178	2.53541	7.73476	15.3543	2458.08
36	75	3.19471	1.17829	2.56077	7.23746	14.6974	2435.34
37	75	3.28422	1.15281	2.58766	6.70353	14.0308	2411.43
38	75	3.37665	1.126	2.61489	6.15929	13.3866	2387.45
39	75	3.47467	1.09699	2.64345	5.58138	12.7423	2362.54
40	75	3.57661	1.06618	2.67249	4.98782	12.1188	2337.48
41	75	3.6845	1.03285	2.70266	4.3623	11.5031	2311.71
42	75	3.79734	0.997165	2.73332	3.71738	10.9094	2285.81
43	75	3.91669	0.958493	2.76485	3.04191	10.3309	2259.49
44	75	4.04206	0.916828	2.79669	2.34533	9.77793	2233.22
45	75	4.12219	0.889486	2.81614	1.90802	9.45476	2217.32

0	76	1.89913	1.53378	2.15368	14.6111	29.4607	2823.35
1	76	1.92082	1.52875	2.15985	14.5158	29.1565	2817.12
2	76	1.94211	1.5238	2.1657	14.4284	28.8707	2811.23
3	76	1.96444	1.51862	2.17206	14.3297	28.5632	2804.84
4	76	1.9873	1.5133	2.17868	14.2247	28.2462	2798.19
5	76	2.00979	1.50806	2.18515	14.1222	27.9393	2791.7
6	76	2.03163	1.50297	2.19136	14.025	27.6482	2785.49
7	76	2.05433	1.49768	2.19799	13.918	27.3403	2778.87
8	76	2.0774	1.49228	2.20482	13.806	27.0264	2772.05
9	76	2.10012	1.48697	2.21153	13.6959	26.7214	2765.37
10	76	2.12054	1.48218	2.21749	13.5989	26.4534	2759.45
11	76	2.12632	1.48082	2.21962	13.5578	26.3582	2757.34
12	76	2.13514	1.47875	2.22263	13.5021	26.2239	2754.35
13	76	2.14672	1.47602	2.2264	13.4349	26.0573	2750.62
14	76	2.15972	1.47296	2.23029	13.3697	25.8862	2746.77
15	76	2.17595	1.46913	2.23512	13.2887	25.6749	2741.98
16	76	2.19538	1.46454	2.24088	13.1924	25.4255	2736.3
17	76	2.21781	1.45922	2.24746	13.0831	25.1433	2729.81
18	76	2.24332	1.45317	2.25489	12.9597	24.8279	2722.5
19	76	2.27236	1.44626	2.26337	12.8182	24.4728	2714.17
20	76	2.3057	1.4383	2.27326	12.6504	24.0648	2704.49
21	76	2.34451	1.429	2.28519	12.4416	23.5816	2692.85
22	76	2.39502	1.41682	2.30165	12.1393	22.9294	2676.84
23	76	2.46228	1.40043	2.32436	11.7097	22.0584	2654.9
24	76	2.51451	1.38758	2.34053	11.4172	21.4576	2639.35
25	76	2.57932	1.37147	2.36168	11.0186	20.6954	2619.14
26	76	2.63678	1.35705	2.37943	10.6918	20.0758	2602.27
27	76	2.70401	1.33997	2.40096	10.2836	19.3485	2581.93
28	76	2.76756	1.32365	2.42057	9.91615	18.7085	2563.53
29	76	2.83887	1.3051	2.44304	9.48624	18.0004	2542.59
30	76	2.90889	1.28664	2.46452	9.07685	17.348	2522.72
31	76	2.98541	1.26618	2.48821	8.61831	16.6551	2500.95
32	76	3.0624	1.24528	2.51157	8.16535	15.9983	2479.65
33	76	3.1452	1.22244	2.53673	7.67144	15.3194	2456.89
34	76	3.2298	1.1987	2.56194	7.17445	14.6677	2434.29
35	76	3.31996	1.17295	2.58868	6.64103	14.0062	2410.53
36	76	3.41304	1.14585	2.61574	6.09741	13.3669	2386.7
37	76	3.51176	1.11653	2.64412	5.52035	12.7274	2361.96
38	76	3.61444	1.08539	2.67297	4.92783	12.1086	2337.06
39	76	3.72309	1.05171	2.70293	4.30367	11.4976	2311.48
40	76	3.83672	1.01565	2.73337	3.66044	10.9084	2285.77
41	76	3.9569	0.97658	2.76465	2.98712	10.3344	2259.65
42	76	4.08314	0.934491	2.79622	2.29322	9.78576	2233.6
43	76	4.12219	0.921123	2.80556	2.08252	9.62925	2225.95

0	77	1.95939	1.54937	2.16633	14.4094	28.8401	2810.6
1	77	1.96831	1.5473	2.16876	14.3728	28.7224	2808.16
2	77	1.99078	1.54207	2.17508	14.2737	28.4178	2801.8
3	77	2.01377	1.53672	2.18167	14.1683	28.1037	2795.19
4	77	2.0364	1.53144	2.18812	14.0654	27.7996	2788.73
5	77	2.05837	1.52632	2.1943	13.9678	27.5112	2782.55
6	77	2.0812	1.52098	2.2009	13.8605	27.2061	2775.96
7	77	2.10442	1.51555	2.2077	13.7482	26.8951	2769.18
8	77	2.12728	1.51019	2.21438	13.6377	26.5929	2762.54
9	77	2.14782	1.50536	2.22031	13.5404	26.3273	2756.65
10	77	2.15365	1.50399	2.22243	13.4993	26.2329	2754.55
11	77	2.16254	1.5019	2.22544	13.4436	26.0998	2751.57
12	77	2.1742	1.49915	2.22918	13.3763	25.9346	2747.86
13	77	2.18729	1.49606	2.23306	13.3109	25.765	2744.03
14	77	2.20362	1.4922	2.23787	13.2297	25.5556	2739.27
15	77	2.22317	1.48757	2.2436	13.1332	25.3085	2733.62
16	77	2.24574	1.48221	2.25015	13.0235	25.0287	2727.17
17	77	2.27141	1.47611	2.25755	12.8998	24.7162	2719.89
