i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
54	36	0.723151	0.702918	1.6448	11.2476	67.074	3363.01	0.00125087	2.4454
55	36	0.736457	0.696388	1.64928	11.2417	66.6147	3358.1	0.00124412	2.38855
56	36	0.750165	0.689695	1.65426	11.2247	66.1087	3352.66	0.00123668	2.33097
57	36	0.763612	0.683162	1.6589	11.2167	65.6395	3347.59	0.00122976	2.27544
58	36	0.777444	0.676476	1.664	11.198	65.1266	3342.01	0.00122219	2.2193
59	36	0.791315	0.669805	1.66914	11.1792	64.6131	3336.39	0.00121459	2.164
60	36	0.805137	0.663192	1.67422	11.1625	64.1092	3330.84	0.00120713	2.10988
61	36	0.819339	0.656431	1.67977	11.1351	63.5629	3324.79	0.00119902	2.05528
62	36	0.833317	0.64981	1.68504	11.1149	63.0467	3319.03	0.00119135	2.00253
63	36	0.847463	0.643144	1.69053	11.09	62.513	3313.04	0.0011834	1.95013
64	36	0.861936	0.636358	1.69643	11.0557	61.9437	3306.6	0.0011749	1.89754
65	36	0.876089	0.629756	1.70197	11.0306	61.4138	3300.57	0.00116698	1.84709
66	36	0.89043	0.6231	1.70775	10.9997	60.8634	3294.25	0.00115874	1.79696
67	36	0.905078	0.616335	1.71395	10.9595	60.2795	3287.51	0.00114998	1.74676
68	36	0.919507	0.609704	1.71991	10.925	59.7216	3281.02	0.00114159	1.69831
69	36	0.933892	0.603127	1.72586	10.8907	59.1684	3274.53	0.00113325	1.65096
70	36	0.948608	0.596431	1.73227	10.8458	58.5783	3267.56	0.00112435	1.6035
71	36	0.963419	0.589724	1.73885	10.7968	57.9777	3260.41	0.00111526	1.55673
72	36	0.977676	0.5833	1.74483	10.7618	57.4363	3253.91	0.00110705	1.51264
73	36	0.992341	0.576722	1.75137	10.7134	56.8487	3246.81	0.00109812	1.46822
74	36	1.00719	0.570093	1.75821	10.6575	56.2395	3239.38	0.00108885	1.42419
75	36	1.02185	0.563578	1.76491	10.6045	55.6484	3232.11	0.00107982	1.38167
76	36	1.03619	0.557236	1.77133	10.5578	55.0874	3225.16	0.00107124	1.34097
77	36	1.05084	0.550784	1.77823	10.4991	54.4897	3217.68	0.00106208	1.30026
78	36	1.0656	0.544313	1.78536	10.4342	53.8774	3209.96	0.00105267	1.26017
79	36	1.08015	0.537963	1.79238	10.3711	53.2811	3202.38	0.00104349	1.22153
80	36	1.0933	0.532242	1.7986	10.3184	52.7567	3195.65	0.00103539	1.18731
81	36	1.09644	0.530883	1.8009	10.2788	52.5643	3193.17	0.00103242	1.17927
82	36	1.10152	0.52868	1.80413	10.2311	52.2952	3189.69	0.00102825	1.16633
83	36	1.10844	0.525681	1.80813	10.179	51.9631	3185.37	0.00102311	1.14886
84	36	1.11667	0.522125	1.81221	10.1393	51.6259	3180.96	0.00101788	1.12836
85	36	1.12696	0.517688	1.81729	10.0907	51.2091	3175.49	0.0010114	1.1031
86	36	1.13932	0.512376	1.82334	10.0341	50.7166	3168.97	0.00100373	1.0733
87	36	1.15367	0.50623	1.83026	9.97244	50.1586	3161.52	0.000995028	1.03941
88	36	1.17004	0.499247	1.83808	9.90493	49.5339	3153.11	0.000985258	1.00167
89	36	1.18863	0.491356	1.84703	9.82696	48.828	3143.5	0.000974185	0.959992
90	36	1.20974	0.48244	1.85752	9.72856	48.0117	3132.26	0.000961338	0.914141
91	36	1.2337	0.472372	1.87025	9.59011	47.0362	3118.62	0.000945925	0.863989
92	36	1.26342	0.459952	1.88805	9.3523	45.7029	3099.61	0.000924748	0.804625
93	36	1.3016	0.444071	1.91277	8.98211	43.9061	3073.29	0.000896	0.732955
94	36	1.33318	0.431	1.9302	8.77249	42.6773	3054.8	0.000876195	0.677349
95	36	1.37054	0.415607	1.95328	8.44286	41.0975	3030.4	0.000850555	0.615595
96	36	1.40493	0.401499	1.97256	8.20195	39.8184	3010.1	0.00082964	0.562445
97	36	1.44377	0.385628	1.9962	7.86839	38.2993	2985.31	0.000804615	0.506441
98	36	1.48135	0.370326	2.01769	7.58895	36.9642	2962.88	0.000782446	0.456133
99	36	1.52245	0.353639	2.04257	7.23831	35.4719	2937.03	0.000757466	0.405226
100	36	1.56339	0.337054	2.06637	6.91907	34.0959	2912.43	0.000734232	0.358573
101	36	1.60733	0.319293	2.09292	6.54345	32.6196	2885.15	0.000709082	0.312765
102	36	1.6519	0.301296	2.11914	6.18353	31.2195	2858.37	0.000685006	0.270525
103	36	1.69921	0.282209	2.14771	5.77711	29.7579	2829.38	0.000659626	0.230073
104	36	1.74778	0.262611	2.17651	5.37523	28.3495	2800.36	0.000634918	0.192928
105	36	1.79904	0.241912	2.20744	4.93315	26.9067	2769.44	0.000609335	0.158222
106	36	1.8521	0.220451	2.23904	4.48747	25.505	2738.12	0.000584198	0.126806
107	36	1.90796	0.1978	2.27268	4.00533	24.0886	2705.06	0.000558498	0.098318
108	36	1.96616	0.174127	2.30734	3.51348	22.708	2671.33	0.000533136	0.0732499
109	36	2.02743	0.149102	2.34408	2.98699	21.3276	2635.95	0.000507448	0.0515153
110	36	2.09159	0.122761	2.38216	2.44611	19.9822	2599.68	0.000482069	0.033421
111	36	2.15923	0.0948226	2.42244	1.87071	18.6487	2561.79	0.000456553	0.0190291
112	36	2.23041	0.0652152	2.46436	1.27728	17.3525	2522.86	0.000431378	0.00855986
113	36	2.30562	0.0336677	2.50871	0.644322	16.0772	2482.24	0.000406212	0.00215412
114	36	2.38515	0	2.55488	0	14.8474	2440.6	0.000381541	0

0	37	0.164969	1.01719	1.50312	11.9004	82.9262	3518.17	0.0014783	5.93173
1	37	0.171329	1.01355	1.50401	11.9278	82.8176	3517.19	0.00147677	5.8823
2	37	0.177887	1.00981	1.50501	11.9539	82.6968	3516.1	0.00147508	5.83161
3	37	0.184642	1.00597	1.50611	11.9787	82.5638	3514.89	0.00147321	5.7797
4	37	0.191595	1.00202	1.50731	12.0022	82.4187	3513.58	0.00147117	5.72659
5	37	0.198745	0.997968	1.50862	12.0244	82.2614	3512.15	0.00146896	5.67232
6	37	0.206092	0.993818	1.51002	12.0454	82.0921	3510.62	0.00146658	5.61691
7	37	0.213635	0.989569	1.51153	12.0651	81.9111	3508.97	0.00146403	5.56041
8	37	0.221373	0.985223	1.51313	12.0836	81.7184	3507.21	0.00146132	5.50286
9	37	0.229306	0.980781	1.51483	12.101	81.5143	3505.35	0.00145844	5.44429
10	37	0.237432	0.976245	1.51663	12.1173	81.2991	3503.38	0.00145541	5.38475
11	37	0.245749	0.971617	1.51853	12.1325	81.0729	3501.3	0.00145222	5.32429
12	37	0.254256	0.966898	1.52052	12.1467	80.8361	3499.13	0.00144888	5.26295
13	37	0.262952	0.962091	1.5226	12.1599	80.5889	3496.85	0.00144539	5.20077
14	37	0.271833	0.957198	1.52477	12.1722	80.3316	3494.47	0.00144176	5.13781
15	37	0.280899	0.952221	1.52703	12.1836	80.0644	3492	0.00143798	5.07411
16	37	0.290147	0.947161	1.52937	12.1942	79.7877	3489.43	0.00143406	5.00972
17	37	0.299574	0.942022	1.53181	12.204	79.5016	3486.77	0.00143001	4.94469
18	37	0.30918	0.936805	1.53432	12.213	79.2064	3484.01	0.00142583	4.87907
19	37	0.318961	0.931514	1.53692	12.2212	78.9023	3481.16	0.00142152	4.81291
20	37	0.328915	0.926149	1.53961	12.2287	78.5895	3478.22	0.00141708	4.74624
21	37	0.339041	0.920713	1.54237	12.2354	78.2681	3475.19	0.00141251	4.67913
22	37	0.349335	0.915208	1.54522	12.2415	77.9383	3472.07	0.00140783	4.61161
23	37	0.359797	0.909636	1.54815	12.2468	77.6002	3468.87	0.00140301	4.54373
24	37	0.370424	0.904	1.55116	12.2513	77.2538	3465.57	0.00139808	4.47554
25	37	0.381214	0.898302	1.55425	12.2552	76.8993	3462.18	0.00139303	4.40707
26	37	0.392166	0.892542	1.55742	12.2582	76.5367	3458.7	0.00138785	4.33837
27	37	0.403277	0.886724	1.56068	12.2604	76.1659	3455.14	0.00138256	4.26948
28	37	0.414547	0.880848	1.56402	12.2618	75.7871	3451.48	0.00137714	4.20044
29	37	0.425973	0.874918	1.56745	12.2623	75.4001	3447.72	0.0013716	4.13128
30	37	0.437555	0.868933	1.57096	12.2618	75.005	3443.87	0.00136594	4.06204
31	37	0.449291	0.862896	1.57456	12.2603	74.6016	3439.93	0.00136015	3.99276
32	37	0.46118	0.856809	1.57825	12.2578	74.19	3435.88	0.00135424	3.92348
33	37	0.473221	0.850672	1.58203	12.2542	73.7701	3431.74	0.0013482	3.85422
34	37	0.485413	0.844488	1.58591	12.2493	73.3417	3427.49	0.00134203	3.78503
35	37	0.497756	0.838257	1.58988	12.2433	72.9049	3423.14	0.00133573	3.71593
36	37	0.510247	0.831981	1.59395	12.2359	72.4595	3418.69	0.0013293	3.64695
37	37	0.522887	0.825661	1.59811	12.2271	72.0056	3414.12	0.00132274	3.57814
38	37	0.535674	0.819298	1.60238	12.2169	71.543	3409.45	0.00131604	3.50951
39	37	0.548608	0.812895	1.60675	12.2051	71.0717	3404.66	0.00130921	3.44109
40	37	0.561688	0.80645	1.61123	12.1918	70.5917	3399.76	0.00130225	3.37293
41	37	0.574913	0.799968	1.61581	12.1768	70.103	3394.74	0.00129514	3.30505
42	37	0.588282	0.793447	1.6205	12.16	69.6056	3389.6	0.0012879	3.23747
43	37	0.601793	0.78689	1.6253	12.1415	69.0996	3384.35	0.00128052	3.17024
44	37	0.615447	0.780297	1.63021	12.1212	68.5849	3378.98	0.00127301	3.10337
45	37	0.62924	0.773671	1.63523	12.0989	68.0617	3373.48	0.00126535	3.0369
46	37	0.643173	0.767012	1.64036	12.0747	67.5301	3367.86	0.00125756	2.97085
47	37	0.657243	0.760322	1.64561	12.0484	66.9902	3362.12	0.00124964	2.90527
48	37	0.671449	0.753602	1.65098	12.0202	66.4421	3356.25	0.00124158	2.84016
49	37	0.685462	0.747007	1.65601	12.0014	65.9316	3350.75	0.00123407	2.77702
50	37	0.698949	0.740692	1.66036	12.0002	65.4924	3345.99	0.00122759	2.71721
51	37	0.712523	0.73437	1.6649	11.9943	65.0368	3341.03	0.00122086	2.65794
52	37	0.725979	0.728134	1.66933	11.9915	64.5948	3336.19	0.00121432	2.6001
53	37	0.739743	0.721787	1.67413	11.9802	64.1183	3330.94	0.00120726	2.54187
54	37	0.753368	0.715537	1.67876	11.9737	63.6615	3325.88	0.00120048	2.48515
55	37	0.767415	0.709126	1.68388	11.9561	63.1597	3320.29	0.00119303	2.42763
56	37	0.781189	0.702871	1.68867	11.9473	62.6935	3315.07	0.00118609	2.37215
57	37	0.795366	0.696468	1.69392	11.928	62.1853	3309.34	0.00117851	2.31601
58	37	0.809586	0.690077	1.69922	11.9084	61.6767	3303.56	0.00117092	2.26067
59	37	0.823754	0.683743	1.70445	11.8909	61.1774	3297.86	0.00116344	2.20647
60	37	0.838323	0.677264	1.71014	11.8629	60.6375	3291.65	0.00115535	2.15174
61	37	0.852657	0.670922	1.71557	11.8418	60.1268	3285.74	0.00114768	2.09884
62	37	0.867169	0.664534	1.72122	11.816	59.5994	3279.59	0.00113975	2.04625
63	37	0.882026	0.658028	1.72728	11.7809	59.0379	3272.99	0.00113129	1.9934
64	37	0.896549	0.6517	1.73297	11.7548	58.5146	3266.81	0.00112338	1.94271
65	37	0.91127	0.645319	1.73891	11.723	57.9718	3260.34	0.00111517	1.89227
66	37	0.926317	0.63883	1.74526	11.6818	57.3969	3253.44	0.00110645	1.84171
67	37	0.941135	0.632471	1.75138	11.6463	56.8473	3246.79	0.0010981	1.79288
68	37	0.95591	0.626163	1.7575	11.6109	56.3026	3240.15	0.00108981	1.74513
69	37	0.971035	0.619737	1.76407	11.565	55.7226	3233.03	0.00108096	1.69721
70	37	0.986265	0.613299	1.77081	11.515	55.1328	3225.72	0.00107194	1.64994
71	37	1.00091	0.607135	1.77695	11.4787	54.6003	3219.07	0.00106378	1.60537
72	37	1.016	0.60082	1.78365	11.4291	54.0236	3211.81	0.00105492	1.5604
73	37	1.03128	0.594451	1.79066	11.3722	53.4266	3204.23	0.00104573	1.51578
74	37	1.04637	0.588192	1.79753	11.3181	52.8472	3196.82	0.00103679	1.47264
75	37	1.06112	0.582101	1.8041	11.27	52.2972	3189.71	0.00102829	1.43134
76	37	1.0762	0.575899	1.81116	11.2103	51.7123	3182.09	0.00101922	1.38997
77	37	1.09141	0.569675	1.81846	11.1443	51.1137	3174.23	0.00100992	1.34916
78	37	1.10639	0.563567	1.82564	11.0801	50.531	3166.5	0.00100084	1.30981
79	37	1.11995	0.558065	1.83201	11.0261	50.0183	3159.64	0.000992836	1.27495
80	37	1.12321	0.556746	1.83433	10.9869	49.8324	3157.14	0.00098993	1.26668
81	37	1.12847	0.554615	1.83761	10.9394	49.5716	3153.62	0.000985848	1.2534
82	37	1.13563	0.55172	1.84168	10.8873	49.2489	3149.25	0.000980792	1.23553
83	37	1.14411	0.548296	1.84586	10.847	48.9199	3144.76	0.000975629	1.21459
84	37	1.15473	0.544023	1.85105	10.7976	48.5132	3139.19	0.000969237	1.18877
85	37	1.16747	0.538909	1.85724	10.74	48.0326	3132.55	0.000961669	1.1583
86	37	1.18226	0.532992	1.86432	10.6769	47.488	3124.96	0.000953073	1.12363
87	37	1.19914	0.526269	1.87234	10.6077	46.8784	3116.39	0.000943425	1.08499
88	37	1.21831	0.518669	1.8815	10.5276	46.1898	3106.6	0.000932497	1.04226
89	37	1.24009	0.510077	1.89222	10.427	45.3948	3095.16	0.000919836	0.995171
90	37	1.26486	0.500359	1.90523	10.2866	44.4472	3081.31	0.000904684	0.943516
91	37	1.29566	0.488333	1.92333	10.0483	43.1575	3062.08	0.000883948	0.882095
92	37	1.33534	0.472913	1.94844	9.67943	41.4243	3035.51	0.000855875	0.807601
93	37	1.36804	0.460259	1.96623	9.46789	40.2344	3016.76	0.000836457	0.749859
94	37	1.40686	0.445305	1.98971	9.1386	38.711	2992.11	0.000811418	0.685371
95	37	1.44253	0.431621	2.00939	8.8958	37.4749	2971.53	0.000790946	0.629821
96	37	1.48291	0.416182	2.03346	8.5622	36.0119	2946.48	0.000766531	0.570965
97	37	1.52194	0.401306	2.05539	8.28103	34.7246	2923.77	0.000744871	0.517974
98	37	1.56473	0.385042	2.08073	7.93014	33.29	2897.66	0.000720532	0.464045
99	37	1.60733	0.36888	2.10502	7.60933	31.9665	2872.77	0.000697879	0.414438
100	37	1.65313	0.351534	2.13207	7.23336	30.55	2845.23	0.000673412	0.365414
101	37	1.69959	0.33395	2.15883	6.87204	29.2066	2818.15	0.000649985	0.319965
102	37	1.74897	0.315263	2.18796	6.46524	27.8074	2788.89	0.000625339	0.276094
103	37	1.79969	0.29606	2.21735	6.06211	26.4596	2759.59	0.000601348	0.235497
104	37	1.85328	0.27574	2.2489	5.61968	25.0819	2728.4	0.000576554	0.197168
105	37	1.9088	0.254647	2.28115	5.1729	23.7443	2696.79	0.000552202	0.162072
106	37	1.96733	0.232342	2.31547	4.69049	22.3954	2663.47	0.000527349	0.129762
107	37	2.02834	0.208998	2.35087	4.19769	21.0817	2629.46	0.000502836	0.100801
108	37	2.09266	0.18427	2.38836	3.67111	19.771	2593.82	0.000478054	0.0750528
109	37	2.16007	0.158203	2.42726	3.12938	18.4948	2557.28	0.000453585	0.0528697
110	37	2.23124	0.130494	2.46839	2.55427	17.2329	2519.15	0.000429034	0.0342857
111	37	2.3062	0.10108	2.51124	1.96018	16.0074	2479.95	0.000404824	0.01955
112	37	2.38554	0.0696653	2.55653	1.33129	14.8052	2439.13	0.000380687	0.0087905
113	37	2.46952	0.0360777	2.60388	0.678924	13.6435	2397.12	0.000356964	0.00221442
114	37	2.55872	0	2.65399	0	12.5122	2353.41	0.000333445	0

0	38	0.17575	1.01954	1.52902	12.6907	79.8293	3489.82	0.00143465	5.93172
1	38	0.182434	1.01597	1.53008	12.717	79.7044	3488.65	0.00143288	5.88219
2	38	0.189321	1.0123	1.53125	12.7421	79.5674	3487.38	0.00143094	5.83145
3	38	0.196409	1.00853	1.53251	12.7659	79.4184	3485.99	0.00142883	5.77953
4	38	0.203699	1.00467	1.53389	12.7884	79.2574	3484.49	0.00142655	5.72646
5	38	0.211191	1.00071	1.53536	12.8097	79.0847	3482.87	0.0014241	5.67228
6	38	0.218883	0.99665	1.53694	12.8297	78.9003	3481.14	0.00142149	5.617
7	38	0.226775	0.992502	1.53862	12.8485	78.7044	3479.3	0.00141871	5.56069
8	38	0.234866	0.988263	1.5404	12.8662	78.4973	3477.35	0.00141577	5.50337
9	38	0.243155	0.983934	1.54228	12.8827	78.2792	3475.3	0.00141267	5.44508
10	38	0.25164	0.979518	1.54425	12.8982	78.0503	3473.13	0.00140942	5.38587
11	38	0.26032	0.975015	1.54632	12.9127	77.811	3470.87	0.00140601	5.32578
12	38	0.269192	0.970428	1.54848	12.9263	77.5614	3468.5	0.00140246	5.26486
13	38	0.278255	0.965758	1.55074	12.9389	77.3018	3466.03	0.00139876	5.20316
14	38	0.287506	0.961009	1.55308	12.9506	77.0325	3463.46	0.00139493	5.14071
15	38	0.296945	0.956182	1.55552	12.9614	76.7538	3460.79	0.00139095	5.07757
16	38	0.306567	0.951279	1.55804	12.9715	76.4659	3458.02	0.00138684	5.01379
17	38	0.316373	0.946302	1.56065	12.9807	76.169	3455.17	0.0013826	4.9494
18	38	0.326358	0.941253	1.56335	12.9892	75.8633	3452.21	0.00137823	4.88446
19	38	0.336521	0.936134	1.56613	12.997	75.5491	3449.17	0.00137373	4.81901
20	38	0.34686	0.930949	1.56899	13.004	75.2264	3446.03	0.00136911	4.75309
21	38	0.357372	0.925697	1.57194	13.0102	74.8954	3442.8	0.00136436	4.68676
22	38	0.368056	0.920383	1.57497	13.0158	74.5563	3439.48	0.0013595	4.62005
23	38	0.37891	0.915007	1.57808	13.0206	74.2091	3436.07	0.00135451	4.55301
24	38	0.389931	0.909571	1.58128	13.0246	73.8539	3432.57	0.0013494	4.48567
25	38	0.401119	0.904077	1.58456	13.0278	73.4907	3428.97	0.00134417	4.41808
26	38	0.412471	0.898528	1.58792	13.0302	73.1197	3425.28	0.00133883	4.35028
27	38	0.423986	0.892924	1.59138	13.0318	72.7406	3421.5	0.00133336	4.2823
28	38	0.435663	0.887267	1.59492	13.0324	72.3537	3417.62	0.00132777	4.21418
29	38	0.447499	0.881559	1.59854	13.0321	71.9587	3413.65	0.00132206	4.14596
30	38	0.459495	0.875802	1.60226	13.0307	71.5558	3409.58	0.00131623	4.07767
31	38	0.471649	0.869996	1.60607	13.0283	71.1448	3405.4	0.00131027	4.00935
32	38	0.483959	0.864143	1.60998	13.0247	70.7257	3401.13	0.00130419	3.94102
33	38	0.496426	0.858245	1.61397	13.02	70.2985	3396.75	0.00129798	3.87272
34	38	0.509048	0.852302	1.61807	13.014	69.863	3392.27	0.00129165	3.80448
35	38	0.521824	0.846317	1.62226	13.0066	69.4192	3387.67	0.00128518	3.73634
36	38	0.534754	0.840289	1.62656	12.9979	68.9672	3382.97	0.00127859	3.66832
37	38	0.547837	0.834221	1.63096	12.9877	68.5067	3378.16	0.00127186	3.60045
38	38	0.561072	0.828113	1.63546	12.9759	68.0379	3373.23	0.001265	3.53276
39	38	0.574458	0.821966	1.64007	12.9626	67.5607	3368.18	0.00125801	3.46529
40	38	0.587995	0.815782	1.64479	12.9475	67.0751	3363.02	0.00125089	3.39805
41	38	0.601682	0.809562	1.64961	12.9307	66.5812	3357.74	0.00124363	3.33109
42	38	0.615517	0.803306	1.65455	12.9122	66.0789	3352.34	0.00123624	3.26442
43	38	0.6295	0.797017	1.6596	12.8917	65.5684	3346.82	0.00122871	3.19808
44	38	0.64363	0.790695	1.66477	12.8694	65.0497	3341.17	0.00122105	3.1321
45	38	0.657904	0.784342	1.67005	12.845	64.523	3335.4	0.00121326	3.0665
46	38	0.672323	0.777958	1.67545	12.8187	63.9883	3329.51	0.00120533	3.00132
47	38	0.686883	0.771545	1.68096	12.7903	63.4458	3323.49	0.00119728	2.93657
48	38	0.701241	0.765254	1.68614	12.7712	62.9398	3317.83	0.00118976	2.87377
49	38	0.71505	0.759236	1.69064	12.7695	62.5028	3312.92	0.00118325	2.81431
50	38	0.728952	0.753209	1.69533	12.763	62.0501	3307.81	0.00117649	2.75534
51	38	0.742732	0.747266	1.6999	12.7595	61.6107	3302.81	0.00116993	2.69777
52	38	0.756835	0.741215	1.70486	12.7476	61.1382	3297.41	0.00116286	2.63976
53	38	0.770794	0.735258	1.70964	12.7404	60.6849	3292.2	0.00115606	2.58323
54	38	0.785195	0.729145	1.71492	12.7222	60.1882	3286.45	0.00114861	2.52584
55	38	0.799311	0.723184	1.71986	12.7126	59.7261	3281.07	0.00114166	2.47049
56	38	0.813849	0.717077	1.72527	12.6926	59.2237	3275.18	0.00113409	2.41441
57	38	0.828433	0.710983	1.73072	12.6722	58.7209	3269.25	0.0011265	2.35909
58	38	0.842964	0.704943	1.73611	12.6539	58.2274	3263.39	0.00111904	2.30489
59	38	0.857916	0.698761	1.74196	12.625	57.6949	3257.02	0.00111097	2.25009
60	38	0.872623	0.692713	1.74755	12.603	57.1907	3250.95	0.00110332	2.19712
61	38	0.887518	0.686619	1.75336	12.5763	56.6708	3244.64	0.00109542	2.14441
62	38	0.902777	0.680409	1.75958	12.5403	56.1181	3237.89	0.00108699	2.09138
63	38	0.917686	0.674373	1.76544	12.5132	55.6025	3231.54	0.00107912	2.0405
64	38	0.932807	0.668283	1.77155	12.4803	55.0684	3224.92	0.00107095	1.98982
65	38	0.948271	0.662087	1.77807	12.4382	54.5036	3217.86	0.00106229	1.93897
66	38	0.963498	0.656017	1.78436	12.4016	53.9635	3211.05	0.001054	1.88984
67	38	0.978682	0.649995	1.79064	12.365	53.4283	3204.26	0.00104576	1.84176
68	38	0.994238	0.643856	1.79738	12.318	52.8595	3196.97	0.00103698	1.79344
69	38	1.00991	0.637704	1.80429	12.267	52.2818	3189.51	0.00102805	1.74573
70	38	1.02497	0.631818	1.81059	12.2295	51.7592	3182.71	0.00101995	1.70076
71	38	1.04049	0.625783	1.81747	12.1787	51.1946	3175.3	0.00101118	1.6553
72	38	1.05622	0.619692	1.82465	12.1207	50.6108	3167.56	0.00100209	1.61014
73	38	1.07176	0.613708	1.83168	12.0654	50.0444	3159.99	0.000993244	1.56647
74	38	1.08694	0.607885	1.83843	12.016	49.5064	3152.74	0.000984827	1.52463
75	38	1.10249	0.60195	1.84566	11.9551	48.9354	3144.97	0.000975872	1.48265
76	38	1.11816	0.595992	1.85313	11.888	48.3516	3136.96	0.000966694	1.4412
77	38	1.13362	0.590145	1.86048	11.8226	47.7835	3129.09	0.000957738	1.4012
78	38	1.14759	0.584878	1.867	11.7674	47.2834	3122.1	0.000949838	1.36574
79	38	1.15097	0.583604	1.86936	11.7286	47.1042	3119.58	0.000947001	1.35725
80	38	1.15643	0.581553	1.87269	11.6813	46.8518	3116.01	0.000943004	1.34367
81	38	1.16384	0.578771	1.87684	11.6291	46.539	3111.58	0.000938043	1.3254
82	38	1.17259	0.575489	1.88111	11.5882	46.2187	3107.02	0.000932956	1.30406
83	38	1.18355	0.571394	1.88643	11.538	45.8229	3101.34	0.00092666	1.27772
84	38	1.1967	0.566493	1.89276	11.4793	45.3551	3094.58	0.000919203	1.24663
85	38	1.21196	0.560823	1.90002	11.4149	44.825	3086.86	0.000910732	1.21124
86	38	1.22937	0.554381	1.90822	11.3439	44.2316	3078.12	0.000901225	1.17176
87	38	1.24916	0.547097	1.91761	11.2618	43.5617	3068.15	0.000890462	1.12806
88	38	1.27165	0.538855	1.92859	11.1589	42.7895	3056.51	0.000878008	1.0798
89	38	1.29727	0.529518	1.94188	11.0166	41.8714	3042.45	0.00086314	1.02672
90	38	1.32922	0.51793	1.96032	10.7776	40.6264	3022.98	0.000842868	0.963338
91	38	1.37047	0.503029	1.98584	10.4099	38.9582	2996.16	0.000815495	0.886127
92	38	1.40437	0.490834	2.00401	10.1964	37.809	2977.14	0.000796492	0.826338
93	38	1.44474	0.476375	2.02792	9.86725	36.3435	2952.23	0.000772083	0.75921
94	38	1.48176	0.463162	2.04802	9.62254	35.1521	2931.38	0.000752082	0.701345
95	38	1.52379	0.44821	2.07255	9.28872	33.7468	2906.07	0.000728306	0.63972
96	38	1.56438	0.433813	2.09495	9.00579	32.509	2883.07	0.000707189	0.584126
97	38	1.60895	0.418033	2.12079	8.65448	31.1335	2856.69	0.00068352	0.527247
98	38	1.65333	0.402351	2.14559	8.33206	29.8641	2831.52	0.00066148	0.474756
99	38	1.70111	0.385483	2.17319	7.95558	28.5089	2803.7	0.000637727	0.422578
100	38	1.74959	0.368374	2.20051	7.59281	27.2239	2776.35	0.000614983	0.373976
101	38	1.8012	0.350153	2.23024	7.18547	25.8883	2746.82	0.000591101	0.326736
102	38	1.85422	0.331413	2.26026	6.78104	24.6026	2717.23	0.000567861	0.282731
103	38	1.91033	0.311541	2.29247	6.3381	23.2911	2685.77	0.000543887	0.240815
104	38	1.96849	0.290889	2.32541	5.89017	22.0187	2653.88	0.000520352	0.202068
105	38	2.02988	0.269005	2.36047	5.40733	20.7383	2620.29	0.000496376	0.165954
106	38	2.09393	0.246068	2.39664	4.91353	19.4926	2586.01	0.000472744	0.133112
107	38	2.16155	0.221719	2.43495	4.38665	18.2523	2550.12	0.000448895	0.103351
108	38	2.23248	0.196006	2.47472	3.84409	17.0461	2513.32	0.000425368	0.0770721
109	38	2.30747	0.168613	2.51675	3.26892	15.8561	2474.94	0.000401806	0.0542775
110	38	2.38654	0.139476	2.56059	2.67416	14.7019	2435.49	0.000378592	0.0352478
111	38	2.47036	0.108284	2.6069	2.04599	13.5725	2394.46	0.000355499	0.0200949
112	38	2.55919	0.0748628	2.65538	1.39472	12.4823	2352.21	0.000332816	0.00904622
113	38	2.65368	0.0388682	2.70666	0.704185	11.4237	2308.31	0.000310385	0.00227709
114	38	2.75436	0	2.76038	0	10.411	2263.2	0.000288507	0

0	39	0.187016	1.02217	1.5563	13.5192	76.6642	3459.93	0.00138967	5.93171
1	39	0.194039	1.01868	1.55754	13.5445	76.5234	3458.58	0.00138766	5.88217
2	39	0.201267	1.01509	1.55888	13.5686	76.3708	3457.11	0.00138548	5.83146
3	39	0.208702	1.01142	1.56032	13.5913	76.2064	3455.53	0.00138313	5.77961
4	39	0.216344	1.00765	1.56187	13.6128	76.0304	3453.83	0.00138062	5.72666
